n_train,model,molecule,R2,RMSE,MAE,wall_time_s
50000,cnn,O3,0.9988512396812439,0.004246480962487144,0.002153573092073202,2663.7732286453247
50000,cnn,CH4,0.9999605417251587,0.011480015637703,0.008997746743261814,2663.7732286453247
50000,cnn,N2,0.9978864192962646,0.002031094242327325,0.0013001846382394433,2663.7732286453247
50000,cnn,N2O,0.9989205598831177,0.005025001285408936,0.003302313620224595,2663.7732286453247
50000,cnn,CO,0.999943733215332,0.010039604158251711,0.007443901617079973,2663.7732286453247
50000,cnn,H2,0.9969016313552856,0.14155856828092755,0.022650979459285736,2663.7732286453247
50000,cnn,H2S,0.9998918175697327,0.0041308288250406725,0.0030093707609921694,2663.7732286453247
50000,cnn,SO2,0.9997141361236572,0.0018865203892133198,0.0012936037965118885,2663.7732286453247
50000,cnn,NH3,1.0,0.0,0.0,2663.7732286453247
86800,rf,H2O,0.7850877642631531,7.361042715561036e-05,5.509039510798175e-06,98.50409603118896
86800,rf,CO2,0.9013348817825317,0.26571496674088546,0.20113231241703033,98.50409603118896
86800,rf,O2,0.768807053565979,0.08252071628058251,0.05705167353153229,98.50409603118896
86800,rf,O3,0.7911553382873535,0.057256385206123896,0.039017453789711,98.50409603118896
86800,rf,CH4,0.944739043712616,0.4295647012195443,0.3387640118598938,98.50409603118896
86800,rf,N2,0.7748612761497498,0.020962610132117403,0.015078484080731869,98.50409603118896
86800,rf,N2O,0.7919079065322876,0.0697698781830498,0.048282429575920105,98.50409603118896
86800,rf,CO,0.9506299495697021,0.29741494116830836,0.2448781430721283,98.50409603118896
86800,rf,H2,0.7741900086402893,1.2084800148867234,0.8787977695465088,98.50409603118896
86800,rf,H2S,0.9511134028434753,0.08781962175778871,0.07040391117334366,98.50409603118896
86800,rf,SO2,0.9247603416442871,0.030604538996230474,0.021047363057732582,98.50409603118896
86800,rf,NH3,1.0,0.0,0.0,98.50409603118896
86800,mlp,H2O,0.9985174536705017,6.113771724399646e-06,5.317503450896766e-07,4243.539650917053
86800,mlp,CO2,0.99962317943573,0.0164209119386643,0.010179178789258003,4243.539650917053
86800,mlp,O2,0.9979953169822693,0.007684143795594338,0.005348306614905596,4243.539650917053
86800,mlp,O3,0.9980602264404297,0.005518115681281074,0.0028994481544941664,4243.539650917053
86800,mlp,CH4,0.999976396560669,0.008874209623822621,0.006003734655678272,4243.539650917053
86800,mlp,N2,0.996680498123169,0.0025454153495094753,0.0015579581959173083,4243.539650917053
86800,mlp,N2O,0.9984360337257385,0.0060485522753426155,0.004120868630707264,4243.539650917053
86800,mlp,CO,0.9999380707740784,0.010531975704923069,0.008058635517954826,4243.539650917053
86800,mlp,H2,0.9967772364616394,0.14437223398770924,0.026209423318505287,4243.539650917053
86800,mlp,H2S,0.9998834133148193,0.004288434074328803,0.0028648811858147383,4243.539650917053
86800,mlp,SO2,0.9996026754379272,0.0022240350616795157,0.0014330082340165973,4243.539650917053
86800,mlp,NH3,1.0,0.0,0.0,4243.539650917053
